tileid,class,quantile
187158,4,1.0
187159,4,1.0
187160,4,1.0
187161,4,1.0
187162,4,0.996
187165,3,0.569
187168,3,0.648
187172,1,0.077
187173,1,0.012
187175,1,0.076
187190,2,0.374
187191,1,0.078
187192,4,0.976
187193,4,1.0
187195,4,1.0
187197,3,0.635
187198,4,1.0
187383,3,0.71
187384,1,0.082
187393,3,0.736
187420,3,0.618
187423,2,0.249
187424,3,0.8
187425,3,0.793
187427,3,0.796
187428,4,0.988
187430,3,0.827
187431,4,0.975
187432,4,0.975
187434,2,0.139
187435,4,0.944
187437,4,0.982
187438,4,0.973
187439,4,0.991
187440,4,1.0
187441,3,0.672
187444,4,0.928
187447,4,0.986
187448,4,1.0
187449,3,0.79
187450,4,1.0
187454,4,1.0
187455,4,1.0
187456,4,1.0
187457,1,0.048
187458,1,0.019
187459,2,0.104
187464,2,0.44
187465,2,0.458
187470,3,0.567
187476,3,0.667
187477,4,1.0
187605,2,0.151
187614,2,0.148
187615,4,0.999
187616,4,1.0
187617,4,1.0
187618,4,1.0
187619,2,0.113
187620,4,1.0
187621,4,1.0
187623,2,0.286
187624,1,0.014
187625,1,0.014
187626,1,0.084
187627,1,0.081
187628,2,0.232
187629,2,0.409
187630,1,0.03
187631,1,0.015
187632,1,0.059
187633,1,0.081
187637,1,0.044
187638,1,0.036
187639,1,0.031
187640,1,0.071
187641,4,0.987
187642,1,0.062
187643,2,0.133
187648,2,0.187
187649,4,0.997
187650,3,0.601
187653,1,0.076
187656,3,0.52
187657,4,0.944
187658,4,0.914
187659,1,0.008
187660,1,0.07
187661,1,0.056
187662,1,0.081
187663,1,0.092
187664,1,0.072
187665,1,0.061
187666,1,0.087
187667,1,0.059
187668,1,0.018
187669,1,0.017
187670,2,0.12
187671,2,0.137
187672,1,0.08
187673,2,0.254
187674,1,0.032
187696,2,0.133
187700,1,0.038
187702,1,0.079
187703,1,0.029
187704,1,0.006
187705,1,0.068
187706,1,0.065
187707,1,0.035
187710,1,0.08
187719,1,0.082
187764,2,0.105
187771,2,0.206
187773,2,0.122
187778,4,0.983
187779,2,0.135
187780,2,0.137
187781,3,0.594
187791,2,0.271
187792,1,0.052
187796,2,0.327
187849,2,0.488
187855,4,0.998
187856,2,0.472
187857,4,1.0
187859,2,0.192
187860,2,0.425
187861,2,0.16
187862,4,0.938
187863,4,1.0
187864,2,0.232
187865,4,0.998
187866,4,0.999
187867,2,0.139
187868,3,0.723
187869,2,0.359
187870,2,0.266
187871,4,1.0
187880,1,0.013
187900,4,1.0
187901,4,1.0
187904,4,1.0
187905,4,0.966
187906,4,1.0
188078,2,0.329
188079,3,0.757
188082,2,0.425
188091,2,0.196
188118,1,0.081
188128,4,0.999
188131,3,0.839
188132,4,0.947
188135,4,1.0
188136,3,0.833
188137,3,0.578
188138,2,0.364
188139,3,0.558
188140,2,0.395
188141,4,0.925
188145,2,0.361
188147,3,0.797
188148,3,0.557
188149,4,1.0
188154,4,0.997
188162,4,1.0
188163,4,1.0
188164,4,1.0
188165,2,0.348
188166,3,0.793
188167,4,1.0
188168,4,1.0
188169,4,0.948
188170,3,0.684
188171,1,0.089
188172,3,0.699
188173,2,0.444
188178,2,0.46
188184,3,0.642
188185,3,0.638
188322,2,0.196
188325,4,0.985
188326,4,1.0
188327,4,1.0
188328,4,1.0
188329,4,1.0
188330,4,1.0
188331,4,1.0
188333,2,0.141
188334,2,0.209
188335,2,0.38
188336,3,0.8
188337,4,1.0
188339,3,0.842
188340,2,0.394
188341,2,0.146
188342,1,0.074
188343,3,0.695
188344,2,0.481
188345,2,0.461
188346,4,0.975
188347,2,0.148
188348,3,0.658
188349,2,0.156
188350,1,0.022
188355,2,0.115
188360,2,0.27
188361,2,0.419
188362,2,0.276
188363,3,0.551
188364,3,0.536
188365,4,0.987
188366,4,0.94
188367,1,0.013
188369,2,0.102
188370,1,0.003
188371,1,0.038
188372,1,0.032
188373,1,0.044
188374,1,0.073
188375,1,0.1
188376,1,0.014
188377,1,0.006
188378,1,0.071
188379,1,0.02
188380,1,0.079
188381,1,0.058
188382,1,0.023
188403,2,0.252
188404,1,0.089
188406,2,0.199
188407,2,0.224
188408,1,0.052
188409,2,0.132
188410,2,0.106
188411,1,0.006
188412,1,0.037
188458,2,0.493
188484,3,0.56
188485,3,0.798
188486,2,0.371
188493,2,0.415
188494,1,0.061
188496,2,0.154
188497,2,0.158
188498,3,0.59
188499,2,0.121
188500,2,0.259
188501,2,0.203
188563,3,0.813
188570,4,0.903
188571,4,1.0
188572,3,0.772
188573,3,0.839
188574,1,0.082
188575,1,0.054
188576,4,0.911
188577,3,0.897
188578,4,1.0
188579,2,0.197
188583,2,0.326
188586,2,0.178
188587,1,0.092
188589,2,0.236
188591,1,0.099
188608,1,0.052
188609,4,1.0
188611,3,0.863
188786,2,0.117
188787,4,1.0
188838,2,0.431
188842,3,0.678
188844,3,0.86
188845,2,0.194
188846,1,0.037
188847,2,0.181
188849,2,0.41
188850,3,0.605
188851,4,1.0
188852,4,1.0
188853,3,0.608
188856,4,0.998
188857,4,1.0
188861,4,1.0
188873,4,1.0
188874,2,0.472
188881,3,0.696
188882,3,0.686
188883,3,0.707
188886,3,0.709
188893,3,0.652
188895,3,0.666
188905,2,0.112
189030,1,0.027
189031,1,0.007
189032,3,0.618
189033,4,0.994
189034,4,1.0
189035,4,1.0
189036,4,1.0
189037,4,1.0
189038,4,1.0
189039,4,1.0
189040,4,1.0
189041,3,0.643
189042,2,0.199
189043,4,0.987
189045,3,0.568
189046,2,0.308
189047,2,0.365
189048,1,0.066
189049,2,0.178
189050,1,0.044
189051,3,0.838
189052,4,0.967
189053,2,0.132
189054,1,0.093
189055,2,0.103
189056,2,0.17
189057,2,0.3
189060,2,0.309
189064,3,0.866
189066,3,0.74
189067,3,0.826
189068,4,0.95
189069,2,0.393
189070,2,0.456
189071,2,0.197
189072,1,0.055
189073,1,0.017
189074,1,0.011
189075,2,0.13
189076,2,0.299
189078,2,0.115
189079,1,0.095
189080,2,0.264
189081,3,0.534
189082,2,0.157
189083,1,0.037
189084,1,0.015
189085,1,0.012
189086,1,0.081
189087,2,0.104
189088,1,0.069
189090,1,0.081
189099,1,0.005
189100,1,0.041
189101,1,0.009
189107,1,0.017
189108,1,0.033
189109,1,0.012
189110,1,0.01
189111,1,0.046
189112,2,0.106
189113,1,0.017
189114,1,0.027
189115,1,0.013
189116,1,0.011
189118,2,0.397
189121,1,0.038
189122,1,0.043
189163,2,0.145
189189,2,0.204
189197,3,0.605
189198,2,0.104
189203,2,0.245
189204,2,0.233
189205,2,0.256
189274,3,0.562
189279,4,0.995
189280,3,0.765
189281,3,0.637
189282,4,1.0
189283,4,0.981
189284,1,0.041
189285,2,0.178
189286,2,0.363
189287,2,0.263
189288,1,0.057
189289,3,0.816
189290,2,0.206
189291,2,0.221
189292,2,0.159
189293,3,0.519
189298,1,0.07
189316,2,0.22
189494,4,0.954
189495,1,0.098
189496,4,0.94
189550,2,0.485
189551,4,0.996
189552,4,0.955
189553,4,0.997
189554,2,0.356
189555,3,0.699
189557,4,1.0
189565,3,0.703
189570,4,0.96
189571,3,0.73
189588,2,0.421
189589,2,0.127
189590,3,0.74
189591,2,0.378
189592,1,0.087
189593,1,0.049
189594,2,0.141
189595,3,0.711
189596,4,0.962
189597,3,0.793
189608,2,0.18
189614,3,0.773
189739,2,0.385
189740,4,1.0
189741,4,0.999
189742,4,0.994
189743,4,0.967
189744,4,0.967
189745,4,1.0
189747,3,0.758
189748,4,1.0
189749,2,0.192
189750,2,0.105
189751,2,0.373
189752,1,0.065
189753,2,0.289
189754,1,0.079
189755,1,0.015
189756,1,0.026
189757,1,0.082
189758,1,0.015
189759,1,0.006
189760,1,0.019
189761,1,0.024
189762,1,0.04
189763,1,0.04
189764,2,0.123
189765,1,0.06
189768,3,0.675
189769,2,0.353
189770,2,0.33
189771,4,1.0
189772,4,1.0
189773,4,0.996
189774,3,0.834
189775,2,0.282
189776,2,0.101
189777,2,0.164
189778,1,0.045
189779,1,0.044
189780,1,0.094
189781,1,0.031
189782,1,0.057
189783,1,0.077
189784,1,0.063
189785,1,0.019
189787,2,0.109
189788,3,0.651
189789,2,0.122
189790,2,0.226
189791,2,0.295
189792,1,0.025
189793,2,0.264
189794,1,0.04
189795,1,0.016
189796,1,0.009
189797,1,0.038
189798,1,0.034
189799,2,0.284
189807,1,0.027
189808,2,0.105
189809,1,0.03
189810,2,0.12
189811,1,0.027
189813,1,0.094
189814,1,0.066
189815,1,0.022
189816,2,0.187
189817,2,0.289
189818,1,0.006
189819,1,0.006
189820,1,0.012
189821,1,0.058
189822,1,0.004
189823,1,0.01
189824,1,0.008
189825,1,0.078
189826,1,0.099
189827,1,0.063
189983,4,0.996
189984,2,0.201
189986,3,0.642
189988,3,0.722
189989,3,0.501
189990,2,0.256
189991,1,0.082
189992,1,0.081
189993,1,0.039
189994,2,0.135
189995,4,1.0
189996,2,0.139
189997,2,0.136
190001,2,0.113
190002,2,0.108
190003,4,0.99
190004,1,0.052
190007,1,0.095
190024,4,0.999
190202,2,0.336
190203,2,0.12
190204,2,0.272
190206,2,0.147
190210,2,0.178
190226,2,0.217
190231,1,0.029
190232,2,0.211
190258,4,0.999
190259,4,0.996
190260,2,0.243
190262,4,1.0
190272,2,0.293
190274,3,0.602
190279,3,0.505
190297,3,0.598
190298,3,0.629
190300,2,0.205
190301,1,0.034
190302,1,0.027
190303,3,0.74
190304,4,0.975
190315,2,0.181
190446,1,0.032
190447,2,0.227
190448,3,0.819
190449,1,0.093
190450,4,1.0
190451,3,0.701
190453,4,1.0
190454,4,0.999
190455,1,0.042
190456,4,0.991
190457,2,0.283
190458,1,0.009
190459,1,0.039
190460,2,0.249
190461,1,0.069
190462,2,0.348
190463,2,0.386
190464,2,0.238
190465,1,0.043
190466,1,0.003
190467,1,0.0
190468,1,0.01
190469,1,0.008
190470,2,0.139
190471,1,0.039
190472,1,0.073
190473,1,0.035
190474,1,0.034
190475,1,0.021
190476,1,0.065
190477,2,0.256
190478,3,0.876
190479,4,0.916
190480,2,0.497
190481,2,0.14
190482,3,0.661
190483,1,0.071
190484,1,0.05
190485,1,0.067
190486,1,0.035
190487,1,0.03
190488,1,0.052
190489,1,0.034
190490,1,0.068
190491,1,0.047
190492,2,0.266
190493,1,0.087
190494,2,0.396
190495,1,0.07
190496,2,0.133
190497,1,0.06
190498,2,0.146
190499,2,0.137
190500,1,0.046
190501,1,0.071
190502,2,0.268
190503,1,0.006
190504,1,0.042
190505,1,0.026
190506,1,0.026
190507,1,0.071
190508,1,0.088
190516,1,0.08
190517,1,0.057
190518,1,0.068
190526,1,0.005
190527,1,0.093
190528,1,0.1
190529,1,0.076
190530,1,0.03
190531,1,0.065
190534,1,0.089
190618,4,0.995
190692,3,0.651
190693,4,0.905
190694,2,0.468
190695,4,0.917
190696,2,0.256
190697,2,0.411
190698,4,0.925
190699,1,0.053
190700,2,0.117
190701,3,0.817
190702,3,0.731
190703,2,0.417
190704,3,0.529
190705,2,0.196
190706,1,0.065
190709,2,0.484
190710,2,0.189
190711,2,0.353
190712,1,0.055
190713,3,0.624
190714,2,0.472
190715,4,0.96
190716,2,0.389
190911,3,0.837
190916,4,0.958
190918,1,0.059
190920,2,0.214
190922,1,0.066
190928,4,0.998
190988,2,0.293
190994,1,0.07
190995,2,0.239
190998,1,0.081
191010,3,0.79
191011,2,0.11
191012,3,0.509
191013,2,0.281
191014,3,0.724
191015,2,0.445
191027,2,0.175
191030,3,0.502
191036,2,0.177
191153,1,0.085
191154,1,0.02
191155,2,0.129
191156,2,0.233
191157,4,0.978
191158,4,1.0
191159,4,1.0
191160,4,1.0
191161,4,1.0
191162,4,1.0
191163,3,0.722
191164,4,1.0
191165,4,1.0
191166,1,0.055
191167,2,0.439
191168,2,0.105
191169,1,0.016
191170,1,0.076
191171,2,0.258
191172,2,0.212
191173,1,0.079
191174,1,0.055
191175,1,0.071
191176,2,0.116
191177,2,0.115
191178,2,0.143
191179,2,0.112
191180,2,0.241
191181,4,0.95
191182,2,0.163
191183,1,0.054
191185,1,0.097
191186,2,0.211
191187,2,0.496
191188,2,0.247
191189,1,0.098
191190,1,0.074
191191,1,0.088
191192,2,0.113
191193,1,0.049
191194,1,0.087
191195,1,0.029
191196,2,0.27
191197,1,0.033
191198,1,0.038
191199,1,0.005
191200,2,0.189
191201,1,0.072
191204,1,0.03
191205,1,0.082
191206,2,0.132
191207,2,0.322
191208,2,0.145
191209,1,0.078
191210,1,0.083
191211,2,0.294
191212,2,0.449
191213,1,0.047
191214,1,0.032
191215,3,0.661
191216,2,0.107
191217,1,0.017
191218,1,0.004
191221,1,0.096
191222,2,0.107
191223,2,0.16
191224,2,0.194
191225,1,0.076
191226,1,0.086
191233,1,0.059
191234,1,0.026
191235,2,0.113
191236,1,0.067
191238,1,0.094
191239,1,0.063
191240,1,0.05
191245,1,0.08
191252,1,0.018
191253,1,0.024
191254,1,0.096
191400,3,0.793
191401,3,0.618
191403,3,0.659
191404,2,0.423
191405,2,0.431
191406,2,0.424
191407,1,0.069
191408,4,0.993
191409,2,0.107
191410,1,0.053
191411,2,0.327
191412,2,0.184
191415,2,0.137
191416,1,0.047
191417,1,0.055
191418,1,0.06
191420,2,0.114
191421,1,0.058
191422,2,0.369
191423,4,1.0
191616,2,0.126
191617,2,0.329
191618,2,0.453
191619,2,0.246
191623,2,0.179
191624,2,0.3
191630,2,0.137
191636,2,0.431
191640,2,0.157
191659,3,0.704
191663,2,0.186
191667,2,0.465
191671,2,0.138
191680,2,0.391
191696,2,0.315
191702,2,0.197
191703,1,0.066
191719,1,0.072
191721,2,0.446
191722,1,0.055
191723,3,0.668
191860,1,0.068
191861,3,0.887
191862,2,0.18
191863,2,0.4
191864,2,0.461
191865,1,0.08
191866,3,0.842
191867,4,1.0
191868,3,0.844
191869,3,0.748
191870,4,1.0
191871,3,0.851
191872,4,1.0
191873,3,0.847
191874,2,0.219
191875,4,1.0
191876,2,0.224
191877,2,0.181
191878,1,0.022
191879,1,0.037
191880,2,0.157
191881,2,0.439
191883,2,0.329
191884,2,0.315
191887,3,0.551
191888,4,0.964
191890,4,1.0
191891,4,0.998
191892,4,0.982
191893,2,0.233
191894,2,0.252
191895,1,0.075
191896,3,0.742
191897,2,0.247
191898,2,0.369
191899,1,0.083
191900,1,0.079
191901,1,0.052
191902,1,0.033
191903,2,0.157
191904,2,0.129
191905,1,0.047
191906,1,0.089
191907,1,0.05
191908,1,0.034
191909,1,0.059
191911,1,0.093
191912,2,0.115
191913,3,0.522
191914,2,0.131
191915,1,0.085
191916,1,0.098
191917,2,0.152
191918,1,0.007
191919,2,0.312
191920,2,0.423
191921,1,0.05
191922,1,0.007
191923,1,0.008
191924,1,0.019
191925,2,0.258
191926,1,0.007
191927,1,0.087
191928,1,0.005
191929,2,0.125
191930,1,0.023
191931,1,0.017
191932,1,0.081
191933,2,0.101
191934,1,0.091
191935,2,0.117
191938,1,0.07
191941,1,0.079
191942,1,0.08
191943,2,0.346
191944,2,0.102
191945,2,0.105
191946,1,0.09
191948,1,0.069
191961,1,0.076
191972,1,0.059
192030,2,0.277
192032,2,0.193
192110,4,0.995
192111,1,0.082
192112,1,0.046
192113,1,0.053
192114,2,0.16
192115,2,0.298
192116,2,0.325
192117,2,0.125
192118,1,0.064
192119,2,0.23
192120,1,0.063
192121,2,0.235
192124,2,0.474
192125,4,0.903
192126,1,0.051
192127,3,0.551
192128,2,0.117
192130,4,0.999
192150,1,0.075
192326,3,0.781
192327,2,0.217
192328,1,0.079
192332,2,0.222
192333,2,0.489
192334,2,0.274
192350,1,0.061
192379,1,0.065
192387,3,0.825
192567,1,0.089
192568,1,0.073
192569,2,0.202
192570,2,0.184
192571,2,0.388
192572,2,0.201
192573,3,0.865
192574,2,0.118
192575,3,0.865
192576,4,0.995
192577,2,0.178
192578,2,0.151
192579,4,0.999
192580,3,0.898
192581,3,0.884
192582,2,0.118
192583,1,0.072
192584,1,0.074
192585,2,0.281
192586,3,0.571
192587,1,0.054
192588,1,0.04
192589,1,0.047
192590,2,0.194
192591,1,0.03
192592,1,0.038
192594,2,0.236
192595,1,0.082
192596,2,0.35
192597,4,0.959
192598,4,0.962
192599,4,1.0
192602,2,0.307
192603,1,0.081
192604,4,0.993
192605,3,0.686
192606,1,0.068
192607,1,0.082
192608,1,0.081
192609,1,0.018
192610,1,0.002
192611,1,0.001
192612,1,0.045
192613,1,0.039
192614,1,0.085
192615,1,0.023
192616,1,0.023
192617,1,0.027
192618,2,0.129
192619,2,0.125
192620,2,0.296
192621,2,0.147
192622,1,0.079
192625,2,0.313
192626,1,0.081
192627,3,0.638
192628,2,0.348
192629,1,0.035
192630,1,0.021
192631,1,0.02
192633,4,0.937
192634,3,0.529
192635,4,0.935
192636,2,0.269
192637,2,0.291
192638,2,0.282
192639,2,0.438
192640,1,0.072
192641,2,0.324
192642,1,0.096
192643,3,0.678
192644,2,0.432
192645,3,0.627
192647,2,0.337
192648,1,0.01
192649,2,0.107
192650,1,0.008
192651,1,0.014
192652,1,0.012
192653,1,0.008
192654,1,0.089
192655,2,0.182
192656,2,0.217
192657,1,0.099
192676,2,0.124
192817,4,0.902
192818,2,0.14
192819,1,0.058
192820,2,0.224
192821,4,0.978
192822,4,1.0
192823,3,0.886
192824,2,0.171
192825,2,0.181
192826,2,0.179
192827,2,0.32
192831,3,0.579
192833,1,0.023
192834,1,0.066
192835,2,0.448
192836,1,0.043
192837,1,0.04
192838,4,0.954
192839,4,1.0
192840,2,0.246
193035,3,0.802
193036,1,0.02
193037,2,0.477
193045,2,0.305
193046,2,0.109
193047,2,0.203
193086,2,0.145
193087,1,0.078
193088,1,0.08
193095,2,0.348
193141,2,0.252
193175,2,0.365
193272,2,0.279
193273,4,0.954
193274,2,0.16
193275,4,1.0
193276,4,0.997
193277,4,1.0
193278,4,1.0
193279,4,1.0
193280,4,0.982
193281,2,0.345
193282,4,0.996
193283,2,0.107
193284,1,0.059
193285,3,0.767
193286,4,0.99
193287,3,0.764
193288,2,0.174
193289,1,0.079
193290,3,0.506
193291,2,0.226
193292,2,0.158
193293,2,0.291
193294,2,0.419
193295,1,0.054
193296,1,0.079
193297,2,0.119
193298,1,0.027
193299,1,0.005
193300,1,0.047
193301,2,0.211
193302,1,0.013
193303,1,0.012
193304,2,0.251
193305,2,0.127
193306,2,0.208
193307,4,0.941
193308,2,0.287
193309,4,0.99
193312,2,0.354
193313,1,0.04
193314,1,0.049
193315,1,0.08
193316,1,0.007
193317,1,0.004
193318,1,0.013
193319,1,0.012
193320,1,0.051
193321,1,0.061
193322,2,0.112
193323,1,0.086
193324,1,0.01
193325,1,0.043
193326,1,0.069
193327,1,0.018
193328,1,0.019
193329,2,0.101
193332,1,0.027
193333,1,0.051
193334,2,0.317
193335,2,0.424
193336,1,0.033
193337,2,0.116
193338,1,0.089
193339,4,1.0
193340,4,1.0
193341,4,0.928
193342,2,0.45
193343,2,0.324
193344,4,0.924
193345,3,0.698
193346,2,0.311
193347,1,0.002
193348,2,0.132
193349,1,0.015
193350,2,0.344
193351,1,0.006
193352,4,0.934
193353,3,0.516
193355,2,0.224
193356,1,0.009
193357,2,0.128
193358,2,0.45
193360,2,0.149
193361,1,0.009
193362,1,0.099
193363,2,0.108
193365,1,0.035
193367,1,0.088
193416,1,0.082
193494,2,0.142
193526,4,0.986
193527,1,0.07
193528,2,0.466
193529,2,0.188
193530,3,0.669
193531,2,0.332
193532,2,0.4
193533,3,0.793
193534,1,0.061
193538,2,0.255
193542,2,0.161
193543,1,0.08
193545,2,0.287
193546,2,0.232
193547,4,1.0
193549,4,1.0
193550,2,0.43
193742,2,0.156
193743,2,0.201
193744,2,0.396
193757,1,0.076
193760,3,0.679
193781,3,0.839
193786,2,0.239
193810,2,0.121
193833,1,0.075
193846,2,0.473
193979,2,0.486
193980,4,0.996
193981,4,1.0
193982,4,1.0
193983,4,1.0
193984,4,1.0
193985,3,0.64
193986,4,1.0
193987,4,1.0
193988,4,1.0
193989,4,0.993
193990,4,1.0
193991,1,0.089
193992,1,0.035
193993,2,0.11
193994,1,0.028
193995,2,0.101
193996,1,0.02
193997,1,0.045
193998,2,0.309
193999,2,0.25
194000,2,0.158
194001,2,0.123
194002,2,0.312
194003,1,0.082
194004,1,0.032
194005,1,0.094
194006,1,0.026
194007,1,0.02
194008,2,0.113
194009,1,0.09
194010,1,0.05
194011,1,0.006
194012,1,0.021
194013,2,0.453
194014,2,0.425
194015,2,0.482
194016,4,1.0
194017,2,0.174
194018,4,1.0
194019,2,0.217
194020,1,0.015
194021,1,0.013
194022,1,0.046
194023,1,0.035
194024,1,0.004
194025,1,0.006
194026,1,0.042
194027,1,0.066
194028,2,0.285
194029,1,0.029
194030,1,0.003
194031,1,0.04
194032,1,0.036
194033,1,0.004
194034,1,0.032
194035,2,0.45
194036,4,0.939
194038,4,1.0
194039,2,0.44
194040,1,0.081
194041,3,0.65
194042,2,0.386
194043,2,0.375
194044,2,0.196
194045,2,0.33
194046,4,0.969
194047,2,0.148
194048,2,0.337
194049,3,0.558
194050,3,0.741
194051,2,0.338
194052,4,0.937
194053,2,0.372
194054,2,0.356
194055,2,0.133
194056,2,0.345
194057,3,0.723
194058,1,0.008
194059,1,0.011
194060,2,0.28
194061,2,0.337
194062,3,0.695
194063,1,0.016
194064,1,0.025
194065,1,0.009
194066,1,0.014
194067,1,0.01
194068,1,0.019
194069,2,0.139
194070,2,0.104
194078,1,0.094
194235,3,0.896
194236,3,0.873
194237,1,0.071
194238,2,0.145
194239,2,0.22
194240,2,0.2
194241,2,0.113
194242,2,0.13
194259,1,0.034
194449,2,0.493
194450,2,0.187
194451,2,0.32
194452,3,0.643
194552,3,0.756
194553,2,0.435
194687,2,0.241
194688,4,0.973
194689,4,0.991
194690,4,0.991
194691,3,0.837
194692,1,0.084
194693,3,0.597
194694,4,1.0
194695,4,1.0
194696,4,1.0
194697,4,1.0
194698,4,1.0
194699,2,0.111
194700,1,0.031
194701,1,0.0
194702,1,0.007
194703,1,0.073
194704,2,0.133
194705,2,0.325
194706,2,0.218
194707,2,0.342
194708,2,0.317
194709,1,0.076
194710,2,0.303
194711,1,0.098
194712,1,0.056
194713,1,0.028
194714,1,0.057
194715,1,0.017
194716,1,0.014
194717,1,0.006
194718,1,0.087
194719,1,0.009
194720,1,0.082
194721,1,0.008
194722,1,0.093
194723,2,0.276
194724,3,0.889
194725,2,0.288
194726,2,0.426
194727,2,0.335
194728,2,0.217
194729,1,0.008
194730,1,0.05
194731,1,0.055
194732,1,0.058
194733,2,0.106
194734,1,0.041
194735,1,0.046
194736,2,0.211
194737,2,0.162
194738,2,0.24
194739,1,0.076
194740,1,0.004
194741,1,0.083
194742,2,0.493
194743,4,1.0
194745,2,0.438
194746,1,0.038
194747,3,0.668
194748,1,0.089
194749,2,0.35
194750,3,0.741
194751,4,0.951
194752,4,1.0
194753,3,0.755
194754,4,0.937
194755,2,0.361
194756,3,0.6
194757,2,0.346
194758,3,0.772
194759,4,0.966
194760,4,0.979
194761,2,0.242
194762,2,0.488
194763,4,0.947
194764,4,0.95
194765,2,0.174
194766,1,0.018
194767,1,0.022
194768,1,0.075
194769,2,0.452
194770,3,0.735
194771,2,0.334
194772,1,0.019
194773,1,0.014
194774,1,0.013
194775,1,0.018
194777,2,0.475
194785,1,0.006
194786,1,0.019
194946,2,0.101
194947,2,0.118
195156,2,0.204
195157,2,0.182
195158,1,0.028
195159,2,0.157
195160,2,0.414
195161,3,0.515
195165,1,0.097
195169,2,0.189
195209,4,1.0
195401,4,0.989
195402,4,1.0
195403,4,1.0
195404,1,0.025
195405,2,0.36
195406,2,0.189
195407,1,0.06
195408,2,0.122
195409,1,0.004
195410,1,0.071
195411,2,0.107
195412,2,0.217
195413,1,0.081
195414,2,0.157
195415,2,0.239
195416,1,0.008
195417,1,0.083
195418,1,0.023
195419,1,0.06
195420,1,0.044
195421,1,0.013
195422,1,0.013
195423,1,0.081
195424,2,0.263
195425,2,0.279
195426,1,0.088
195427,1,0.003
195428,1,0.031
195429,1,0.022
195430,2,0.288
195431,2,0.424
195432,2,0.339
195433,2,0.49
195434,2,0.178
195435,2,0.335
195436,2,0.299
195437,2,0.282
195438,2,0.159
195439,2,0.252
195440,1,0.082
195441,2,0.283
195442,1,0.029
195443,2,0.123
195444,2,0.177
195445,2,0.289
195446,3,0.749
195447,1,0.045
195448,2,0.41
195450,4,0.985
195451,2,0.462
195452,2,0.161
195453,2,0.352
195454,3,0.691
195455,2,0.345
195456,2,0.11
195457,4,0.952
195458,2,0.394
195459,3,0.754
195460,4,0.939
195461,1,0.075
195462,4,0.937
195463,4,0.933
195464,2,0.374
195465,3,0.608
195466,4,0.958
195467,2,0.191
195468,2,0.145
195469,1,0.019
195470,2,0.466
195471,1,0.016
195472,4,0.929
195473,4,0.946
195474,3,0.752
195475,3,0.632
195476,3,0.73
195477,4,0.952
195478,2,0.231
195479,2,0.207
195480,2,0.458
195481,2,0.357
195482,2,0.37
195483,4,0.956
195484,2,0.313
195485,2,0.489
195644,2,0.371
195646,2,0.175
195655,2,0.158
195873,2,0.11
195874,2,0.127
195887,3,0.86
195913,2,0.157
195918,1,0.064
195919,2,0.474
196109,2,0.421
196113,3,0.625
196114,3,0.621
196115,1,0.082
196116,2,0.144
196117,2,0.494
196118,2,0.324
196119,2,0.101
196120,2,0.13
196121,3,0.626
196122,1,0.093
196123,2,0.272
196124,1,0.093
196125,1,0.057
196126,1,0.061
196127,2,0.137
196128,2,0.16
196129,1,0.026
196130,1,0.01
196131,1,0.037
196132,1,0.054
196133,2,0.112
196134,1,0.007
196135,1,0.012
196136,2,0.138
196137,2,0.122
196138,2,0.231
196139,2,0.382
196140,2,0.188
196141,1,0.056
196142,2,0.269
196143,2,0.266
196144,2,0.166
196145,1,0.084
196146,1,0.087
196147,1,0.098
196148,2,0.146
196149,1,0.012
196150,2,0.271
196151,2,0.459
196152,3,0.839
196153,4,1.0
196154,4,1.0
196155,4,1.0
196156,4,0.965
196157,4,0.954
196158,2,0.171
196159,2,0.164
196160,1,0.011
196161,2,0.423
196162,3,0.662
196163,4,0.987
196164,2,0.402
196165,3,0.767
196166,4,0.951
196167,4,0.949
196168,3,0.78
196169,4,1.0
196170,4,1.0
196171,2,0.334
196172,2,0.15
196173,2,0.36
196174,2,0.351
196175,2,0.492
196176,2,0.381
196177,2,0.151
196178,2,0.475
196179,3,0.797
196180,4,0.942
196181,3,0.712
196182,3,0.704
196183,3,0.622
196184,2,0.157
196185,1,0.005
196186,2,0.189
196187,4,0.95
196188,2,0.371
196190,3,0.777
196191,3,0.785
196192,2,0.363
196194,2,0.319
196200,2,0.205
196258,2,0.188
196259,1,0.037
196278,1,0.063
196582,1,0.082
196611,1,0.022
196810,2,0.466
196811,4,0.909
196812,2,0.37
196813,4,0.918
196824,1,0.077
196825,2,0.309
196826,1,0.029
196827,1,0.047
196828,1,0.039
196829,1,0.042
196830,2,0.186
196831,3,0.639
196832,4,0.993
196833,3,0.877
196834,2,0.365
196835,1,0.067
196836,2,0.142
196837,1,0.076
196838,1,0.012
196839,2,0.102
196840,1,0.078
196841,2,0.112
196842,2,0.322
196843,2,0.172
196844,2,0.291
196845,1,0.06
196846,2,0.22
196847,2,0.134
196848,2,0.327
196849,2,0.149
196850,1,0.009
196851,2,0.184
196852,2,0.119
196853,2,0.181
196854,4,1.0
196855,2,0.253
196856,1,0.076
196857,1,0.019
196858,1,0.004
196859,1,0.011
196860,1,0.047
196861,3,0.72
196862,3,0.724
196863,2,0.45
196864,2,0.144
196865,1,0.025
196866,2,0.398
196867,2,0.372
196868,3,0.822
196869,2,0.437
196870,4,0.983
196871,2,0.405
196872,2,0.433
196873,4,0.994
